# TDC UART 扫描数据
# 生成时间: 2026-03-25 09:06:59
# Index, Type, ID, Fine, Flag, Coarse, Raw_Hex
156,UP,14,2100,1,116,0x0E41A474
157,DOWN,14,2152,0,138,0x4E43408A
158,UP,15,2100,1,116,0x0F41A474
159,DOWN,15,2143,0,138,0x4F42F88A
160,UP,16,2082,1,116,0x10411474
161,DOWN,16,2113,0,138,0x5042088A
162,UP,17,2055,1,116,0x11403C74
163,DOWN,17,2113,0,138,0x5142088A
164,UP,18,2037,1,116,0x123FAC74
165,DOWN,18,2098,0,138,0x5241908A
166,UP,19,2037,1,116,0x133FAC74
167,DOWN,19,2078,0,138,0x5340F08A
168,UP,20,2008,1,116,0x143EC474
169,DOWN,20,2044,0,138,0x543FE08A
170,UP,21,1967,1,116,0x153D7C74
171,DOWN,21,2015,0,138,0x553EF88A
172,UP,22,1967,1,116,0x163D7C74
173,DOWN,22,2025,0,138,0x563F488A
174,UP,23,1967,1,116,0x173D7C74
175,DOWN,23,2001,0,138,0x573E888A
176,UP,24,1936,1,116,0x183C8474
177,DOWN,24,1980,0,138,0x583DE08A
178,UP,25,1912,1,116,0x193BC474
179,DOWN,25,1963,0,138,0x593D588A
180,UP,26,1912,1,116,0x1A3BC474
181,DOWN,26,1963,0,138,0x5A3D588A
182,UP,27,1882,1,116,0x1B3AD474
183,DOWN,27,1918,0,138,0x5B3BF08A
184,UP,28,1864,1,116,0x1C3A4474
185,DOWN,28,1918,0,138,0x5C3BF08A
186,UP,29,1864,1,116,0x1D3A4474
187,DOWN,29,1902,0,138,0x5D3B708A
188,UP,30,1851,1,116,0x1E39DC74
189,DOWN,30,1890,0,138,0x5E3B108A
190,UP,31,1820,1,116,0x1F38E474
191,DOWN,31,1874,0,138,0x5F3A908A
192,UP,32,1820,1,116,0x2038E474
193,DOWN,32,1860,0,138,0x603A208A
194,UP,33,1803,1,116,0x21385C74
195,DOWN,33,1848,0,138,0x6139C08A
196,UP,34,1778,1,116,0x22379474
197,DOWN,34,1831,0,138,0x6239388A
198,UP,35,1764,1,116,0x23372474
199,DOWN,35,1814,0,138,0x6338B08A
200,UP,36,1747,1,116,0x24369C74
201,DOWN,36,1788,0,138,0x6437E08A
202,UP,37,1739,1,116,0x25365C74
203,DOWN,37,1788,0,138,0x6537E08A
204,UP,38,1723,1,116,0x2635DC74
205,DOWN,38,1769,0,138,0x6637488A
206,UP,39,1704,1,116,0x27354474
207,DOWN,39,1761,0,138,0x6737088A
208,UP,40,1704,1,116,0x28354474
209,DOWN,40,1746,0,138,0x6836908A
210,UP,41,1668,1,116,0x29342474
211,DOWN,41,1693,0,138,0x6934E88A
212,UP,42,1642,1,116,0x2A335474
213,DOWN,42,1683,0,138,0x6A34988A
214,UP,43,1642,1,116,0x2B335474
215,DOWN,43,1685,0,138,0x6B34A88A
216,UP,44,1612,1,116,0x2C326474
217,DOWN,44,1656,0,138,0x6C33C08A
218,UP,45,1596,1,116,0x2D31E474
219,DOWN,45,1641,0,138,0x6D33488A
220,UP,46,1587,1,116,0x2E319C74
221,DOWN,46,1610,0,138,0x6E32508A
222,UP,47,1572,1,116,0x2F312474
223,DOWN,47,1610,0,138,0x6F32508A
224,UP,48,1539,1,116,0x30301C74
225,DOWN,48,1576,0,138,0x7031408A
226,UP,49,1493,1,116,0x312EAC74
227,DOWN,49,1540,0,138,0x7130208A
228,UP,50,1504,1,116,0x322F0474
229,DOWN,50,1554,0,138,0x7230908A
230,UP,51,1477,1,116,0x332E2C74
231,DOWN,51,1527,0,138,0x732FB88A
232,UP,52,1477,1,116,0x342E2C74
233,DOWN,52,1479,0,138,0x742E388A
234,UP,53,1450,1,116,0x352D5474
235,DOWN,53,1479,0,138,0x752E388A
236,UP,54,1422,1,116,0x362C7474
237,DOWN,54,1458,0,138,0x762D908A
238,UP,55,1395,1,116,0x372B9C74
239,DOWN,55,1439,0,138,0x772CF88A
240,UP,56,1377,1,116,0x382B0C74
241,DOWN,56,1424,0,138,0x782C808A
242,UP,57,1377,1,116,0x392B0C74
243,DOWN,57,1415,0,138,0x792C388A
244,UP,58,1360,1,116,0x3A2A8474
245,DOWN,58,1404,0,138,0x7A2BE08A
246,UP,59,1340,1,116,0x3B29E474
247,DOWN,59,1388,0,138,0x7B2B608A
248,UP,60,1340,1,116,0x3C29E474
249,DOWN,60,1371,0,138,0x7C2AD88A
250,UP,61,1324,1,116,0x3D296474
251,DOWN,61,1353,0,138,0x7D2A488A
252,UP,62,1295,1,116,0x3E287C74
253,DOWN,62,1330,0,138,0x7E29908A
254,UP,63,1261,1,116,0x3F276C74
255,DOWN,63,1317,0,138,0x7F29288A
256,UP,0,1281,1,116,0x00280C74
257,DOWN,0,1302,0,138,0x4028B08A
258,UP,1,1261,1,116,0x01276C74
259,DOWN,1,1302,0,138,0x4128B08A
260,UP,2,1237,1,116,0x0226AC74
261,DOWN,2,1260,0,138,0x4227608A
262,UP,3,1222,1,116,0x03263474
263,DOWN,3,1260,0,138,0x4327608A
264,UP,4,1222,1,116,0x04263474
265,DOWN,4,1252,0,138,0x4427208A
266,UP,5,1187,1,116,0x05251C74
267,DOWN,5,1221,0,138,0x4526288A
268,UP,6,1167,1,116,0x06247C74
269,DOWN,6,1197,0,138,0x4625688A
270,UP,7,1157,1,116,0x07242C74
271,DOWN,7,1197,0,138,0x4725688A
272,UP,8,1137,1,116,0x08238C74
273,DOWN,8,1173,0,138,0x4824A88A
274,UP,9,1110,1,116,0x0922B474
275,DOWN,9,1151,0,138,0x4923F88A
276,UP,10,1091,1,116,0x0A221C74
277,DOWN,10,1151,0,138,0x4A23F88A
278,UP,11,1091,1,116,0x0B221C74
279,DOWN,11,1124,0,138,0x4B23208A
280,UP,12,1036,1,116,0x0C206474
281,DOWN,12,1098,0,138,0x4C22508A
282,UP,13,1022,1,116,0x0D1FF474
283,DOWN,13,1069,0,138,0x4D21688A
284,UP,14,1022,1,116,0x0E1FF474
285,DOWN,14,1069,0,138,0x4E21688A
286,UP,15,1002,1,116,0x0F1F5474
287,DOWN,15,1058,0,138,0x4F21108A
288,UP,16,990,1,116,0x101EF474
289,DOWN,16,1030,0,138,0x5020308A
290,UP,17,982,1,116,0x111EB474
291,DOWN,17,1010,0,138,0x511F908A
292,UP,18,953,1,116,0x121DCC74
293,DOWN,18,998,0,138,0x521F308A
294,UP,19,935,1,116,0x131D3C74
295,DOWN,19,989,0,138,0x531EE88A
296,UP,20,901,1,116,0x141C2C74
297,DOWN,20,941,0,138,0x541D688A
298,UP,21,918,1,116,0x151CB474
299,DOWN,21,957,0,138,0x551DE88A
300,UP,22,885,1,116,0x161BAC74
301,DOWN,22,941,0,138,0x561D688A
302,UP,23,885,1,116,0x171BAC74
303,DOWN,23,920,0,138,0x571CC08A
304,UP,24,868,1,116,0x181B2474
305,DOWN,24,911,0,138,0x581C788A
306,UP,25,837,1,116,0x191A2C74
307,DOWN,25,896,0,138,0x591C008A
308,UP,26,816,1,116,0x1A198474
309,DOWN,26,863,0,138,0x5A1AF88A
310,UP,27,789,1,116,0x1B18AC74
311,DOWN,27,849,0,138,0x5B1A888A
312,UP,28,802,1,116,0x1C191474
313,DOWN,28,839,0,138,0x5C1A388A
314,UP,29,779,1,116,0x1D185C74
315,DOWN,29,821,0,138,0x5D19A88A
316,UP,30,721,1,116,0x1E168C74
317,DOWN,30,787,0,138,0x5E18988A
318,UP,31,721,1,116,0x1F168C74
319,DOWN,31,787,0,138,0x5F18988A
320,UP,32,721,1,116,0x20168C74
321,DOWN,32,748,0,138,0x6017608A
322,UP,33,689,1,116,0x21158C74
323,DOWN,33,722,0,138,0x6116908A
324,UP,34,650,1,116,0x22145474
325,DOWN,34,684,0,138,0x6215608A
326,UP,35,674,1,116,0x23151474
327,DOWN,35,684,0,138,0x6315608A
328,UP,36,650,1,116,0x24145474
329,DOWN,36,684,0,138,0x6415608A
330,UP,37,620,1,116,0x25136474
331,DOWN,37,659,0,138,0x6514988A
332,UP,38,601,1,116,0x2612CC74
333,DOWN,38,633,0,138,0x6613C88A
334,UP,39,584,1,116,0x27124474
335,DOWN,39,642,0,138,0x6714108A
336,UP,40,541,1,116,0x2810EC74
337,DOWN,40,593,0,138,0x6812888A
338,UP,41,522,1,116,0x29105474
339,DOWN,41,563,0,138,0x6911988A
340,UP,42,532,1,116,0x2A10A474
341,DOWN,42,563,0,138,0x6A11988A
342,UP,43,508,1,116,0x2B0FE474
343,DOWN,43,563,0,138,0x6B11988A
344,UP,44,484,1,116,0x2C0F2474
345,DOWN,44,524,0,138,0x6C10608A
346,UP,45,465,1,116,0x2D0E8C74
347,DOWN,45,510,0,138,0x6D0FF08A
348,UP,46,455,1,116,0x2E0E3C74
349,DOWN,46,500,0,138,0x6E0FA08A
350,UP,47,455,1,116,0x2F0E3C74
351,DOWN,47,469,0,138,0x6F0EA88A
352,UP,48,431,1,116,0x300D7C74
353,DOWN,48,469,0,138,0x700EA88A
354,UP,49,431,1,116,0x310D7C74
355,DOWN,49,452,0,138,0x710E208A
356,UP,50,408,1,116,0x320CC474
357,DOWN,50,435,0,138,0x720D988A
358,UP,51,408,1,116,0x330CC474
359,DOWN,51,420,0,138,0x730D208A
360,UP,52,378,1,116,0x340BD474
361,DOWN,52,403,0,138,0x740C988A
362,UP,53,362,1,116,0x350B5474
363,DOWN,53,403,0,138,0x750C988A
364,UP,54,327,1,116,0x360A3C74
365,DOWN,54,366,0,138,0x760B708A
366,UP,55,312,1,116,0x3709C474
367,DOWN,55,347,0,138,0x770AD88A
368,UP,56,312,1,116,0x3809C474
369,DOWN,56,347,0,138,0x780AD88A
370,UP,57,300,1,116,0x39096474
371,DOWN,57,333,0,138,0x790A688A
372,UP,58,267,1,116,0x3A085C74
373,DOWN,58,289,0,138,0x7A09088A
374,UP,59,251,1,116,0x3B07DC74
375,DOWN,59,289,0,138,0x7B09088A
376,UP,60,251,1,116,0x3C07DC74
377,DOWN,60,274,0,138,0x7C08908A
378,UP,61,226,1,116,0x3D071474
379,DOWN,61,258,0,138,0x7D08108A
380,UP,62,176,1,116,0x3E058474
381,DOWN,62,226,0,138,0x7E07108A
382,UP,63,226,1,116,0x3F071474
383,DOWN,63,226,0,138,0x7F07108A
384,UP,0,162,1,116,0x00051474
385,DOWN,0,206,0,138,0x4006708A
386,UP,1,136,1,116,0x01044474
387,DOWN,1,187,0,138,0x4105D88A
388,UP,2,136,1,116,0x02044474
389,DOWN,2,187,0,138,0x4205D88A
390,UP,3,123,1,116,0x0303DC74
391,DOWN,3,166,0,138,0x4305308A
392,UP,4,85,1,116,0x0402AC74
393,DOWN,4,130,0,138,0x4404108A
394,UP,5,69,1,116,0x05022C74
395,DOWN,5,110,0,138,0x4503708A
396,UP,6,69,1,116,0x06022C74
397,DOWN,6,110,0,138,0x4603708A
398,UP,7,49,1,116,0x07018C74
399,DOWN,7,95,0,138,0x4702F88A
400,UP,8,33,1,116,0x08010C74
401,DOWN,8,58,0,138,0x4801D08A
402,UP,9,16,1,116,0x09008474
403,DOWN,9,43,0,138,0x4901588A
404,UP,10,6,1,116,0x0A003474
405,DOWN,10,43,0,138,0x4A01588A
406,UP,11,3822,1,117,0x0B777475
407,DOWN,11,18,0,138,0x4B00908A
408,UP,12,3789,1,117,0x0C766C75
409,DOWN,12,3827,0,139,0x4C77988B
410,UP,13,3800,1,117,0x0D76C475
411,DOWN,13,3840,0,139,0x4D78008B
412,UP,14,3772,1,117,0x0E75E475
413,DOWN,14,3827,0,139,0x4E77988B
414,UP,15,3772,1,117,0x0F75E475
415,DOWN,15,3809,0,139,0x4F77088B
416,UP,16,3752,1,117,0x10754475
417,DOWN,16,3779,0,139,0x5076188B
418,UP,17,3718,1,117,0x11743475
419,DOWN,17,3763,0,139,0x5175988B
420,UP,18,3718,1,117,0x12743475
421,DOWN,18,3763,0,139,0x5275988B
422,UP,19,3695,1,117,0x13737C75
423,DOWN,19,3728,0,139,0x5374808B
424,UP,20,3695,1,117,0x14737C75
425,DOWN,20,3728,0,139,0x5474808B
426,UP,21,3667,1,117,0x15729C75
427,DOWN,21,3728,0,139,0x5574808B
428,UP,22,3643,1,117,0x1671DC75
429,DOWN,22,3689,0,139,0x5673488B
430,UP,23,3612,1,117,0x1770E475
431,DOWN,23,3668,0,139,0x5772A08B
432,UP,24,3612,1,117,0x1870E475
433,DOWN,24,3646,0,139,0x5871F08B
434,UP,25,3579,1,117,0x196FDC75
435,DOWN,25,3615,0,139,0x5970F88B
436,UP,26,3550,1,117,0x1A6EF475
437,DOWN,26,3581,0,139,0x5A6FE88B
438,UP,27,3550,1,117,0x1B6EF475
439,DOWN,27,3575,0,139,0x5B6FB88B
440,UP,28,3519,1,117,0x1C6DFC75
441,DOWN,28,3564,0,139,0x5C6F608B
442,UP,29,3519,1,117,0x1D6DFC75
443,DOWN,29,3532,0,139,0x5D6E608B
444,UP,30,3487,1,117,0x1E6CFC75
445,DOWN,30,3532,0,139,0x5E6E608B
446,UP,31,3487,1,117,0x1F6CFC75
447,DOWN,31,3532,0,139,0x5F6E608B
448,UP,32,3422,1,117,0x206AF475
449,DOWN,32,3467,0,139,0x606C588B
